tweet_id, favorite_count, retweet_count
730211855403241472,3507,959
730196704625098752,4452,1709
729854734790754305,3723,1018
729838605770891264,1603,338
729823566028484608,3661,1127
729463711119904772,5324,2099
729113531270991872,1743,288
728986383096946689,2893,742
728760639972315136,4304,1547
728751179681943552,2552,617
728653952833728512,3067,949
728409960103686147,4509,1827
728387165835677696,3429,879
728046963732717569,3950,1086
728035342121635841,4168,1515
728015554473250816,3797,992
727685679342333952,2735,576
727644517743104000,5402,1591
727524757080539137,4122,1088
727314416056803329,3072,673
727286334147182592,2832,747
727175381690781696,3602,1246
727155742655025152,3338,1202
726935089318363137,6319,2210
726887082820554753,3537,1371
726828223124897792,3309,920
726224900189511680,4088,1044
725842289046749185,6533,2424
725786712245440512,3854,1248
725729321944506368,4806,1609
725458796924002305,1308,557
724983749226668032,3450,1170
724771698126512129,2162,568
724405726123311104,4879,1515
724049859469295616,3988,1623
724046343203856385,2458,513
724004602748780546,3840,1395
723912936180330496,3597,1127
723688335806480385,7052,2647
723673163800948736,2794,816
723179728551723008,4873,1692
722974582966214656,3777,1443
722613351520608256,4596,1496
721503162398597120,4240,1649
721001180231503872,2350,551
720785406564900865,2863,700
720775346191278080,2258,570
720415127506415616,3800,1366
720389942216527872,5883,2269
720340705894408192,2630,881
720059472081784833,3565,1021
720043174954147842,4581,1820
719991154352222208,4491,1600
719704490224398336,4188,1302
719551379208073216,4655,1716
719367763014393856,2605,692
719339463458033665,4113,1122
719332531645071360,3184,860
718971898235854848,3217,986
718939241951195136,4813,1587
718631497683582976,17387,7248
718613305783398402,2264,430
718540630683709445,2245,927
718460005985447936,2513,478
718454725339934721,4517,1384
718246886998687744,1765,448
718234618122661888,3575,915
717841801130979328,2278,545
717790033953034240,2637,990
717537687239008257,5331,1667
717428917016076293,1479,408
717421804990701568,2898,759
717047459982213120,5816,1744
717009362452090881,2988,872
716802964044845056,3973,1051
716791146589110272,7757,1459
716730379797970944,1136,397
716447146686459905,12036,5325
716439118184652801,2201,191
716285507865542656,2562,969
716080869887381504,6265,1712
715928423106027520,2940,796
715758151270801409,3427,1291
715733265223708672,4296,1534
715704790270025728,2566,515
715696743237730304,3619,1170
715680795826982913,3976,1447
715360349751484417,5051,1414
715342466308784130,2801,627
715220193576927233,2219,590
715200624753819648,4764,1688
715009755312439296,3825,1107
714982300363173890,3438,937
714962719905021952,6763,3845
714957620017307648,3824,1284
714631576617938945,3019,900
714606013974974464,3354,834
714485234495041536,2462,1013
714258258790387713,2828,671
714251586676113411,3032,762
714214115368108032,2118,802
714141408463036416,4012,1284
713919462244790272,3051,724
713909862279876608,1753,486
713900603437621249,2627,665
713761197720473600,4474,1244
713411074226274305,4103,1190
713177543487135744,6666,2600
713175907180089344,4099,1335
712809025985978368,17583,6102
712717840512598017,11350,4519
712668654853337088,3836,1102
712438159032893441,4917,1422
712309440758808576,222,24
712097430750289920,3470,938
712092745624633345,2716,814
712085617388212225,3021,438
712065007010385924,2078,570
711998809858043904,0,122
711968124745228288,7427,2097
711743778164514816,2625,912
711732680602345472,8102,3702
711694788429553666,30326,16664
711652651650457602,3558,822
711363825979756544,3334,1020
711306686208872448,3060,680
711008018775851008,2748,560
710997087345876993,4226,1267
710844581445812225,2357,614
710833117892898816,2476,476
710658690886586372,2145,515
710609963652087808,4442,2162
710588934686908417,4189,1701
710296729921429505,2205,672
710283270106132480,2001,481
710272297844797440,4156,1145
710269109699739648,2203,1019
710153181850935296,2688,814
710140971284037632,2524,805
710117014656950272,5039,1785
709918798883774466,3233,995
709901256215666688,608,92
709852847387627521,3245,1092
709566166965075968,3262,1077
709556954897764353,3029,975
709519240576036864,1389,219
709449600415961088,2028,519
709409458133323776,2433,617
709225125749587968,2216,522
709207347839836162,11442,5195
709198395643068416,2273,591
709179584944730112,1857,611
709158332880297985,1883,367
709042156699303936,4349,1483
708853462201716736,1671,595
708845821941387268,2745,806
708834316713893888,1557,452
708810915978854401,15255,6268
708738143638450176,2548,742
708711088997666817,2343,641
708479650088034305,2346,618
708469915515297792,2856,733
708400866336894977,14704,9093
708356463048204288,3308,1200
708349470027751425,2193,677
708149363256774660,3996,1415
708130923141795840,3105,786
708119489313951744,2489,899
708109389455101952,1805,502
708026248782585858,4076,1754
707995814724026368,2880,1017
707983188426153984,45,2
707969809498152960,2493,870
707776935007539200,3014,874
707741517457260545,2294,556
707738799544082433,3743,2207
707693576495472641,3132,919
707629649552134146,2360,788
707610948723478529,15636,5740
707420581654872064,2077,635
707411934438625280,2119,546
707387676719185920,3220,1151
707377100785885184,3019,977
707315916783140866,2288,580
707297311098011648,2585,712
707059547140169728,2406,619
707038192327901184,2021,719
707021089608753152,3743,1226
707014260413456384,2122,544
706904523814649856,13463,7128
706901761596989440,1892,527
706681918348251136,3032,896
706644897839910912,2356,989
706593038911545345,1992,582
706538006853918722,3202,1297
706516534877929472,2880,931
706346369204748288,3184,843
706310011488698368,19577,7154
706291001778950144,1572,439
706265994973601792,2529,851
706169069255446529,3600,2004
706166467411222528,4742,1458
706153300320784384,1365,345
705975130514706432,2869,666
705970349788291072,2933,799
705898680587526145,2194,496
705786532653883392,1798,468
705591895322394625,2920,1035
705475953783398401,2750,832
705442520700944385,4076,1465
705428427625635840,3523,1526
705239209544720384,2778,679
705223444686888960,2385,716
705102439679201280,1967,475
705066031337840642,2018,556
704871453724954624,3967,1018
704859558691414016,2076,477
704847917308362754,4712,1370
704819833553219584,2452,900
704761120771465216,6147,2636
704499785726889984,2666,908
704491224099647488,690,71
704480331685040129,3150,981
704364645503647744,7355,3236
704347321748819968,1448,314
704134088924532736,1390,413
704113298707505153,1718,520
704054845121142784,2697,844
703774238772166656,1711,405
703769065844768768,3022,1025
703631701117943808,2368,602
703611486317502464,3552,1385
703425003149250560,3509,1225
703407252292673536,2261,624
703382836347330562,3229,1035
703356393781329922,1770,346
703268521220972544,1827,495
703079050210877440,6828,2808
703041949650034688,24385,11344
702932127499816960,2376,654
702899151802126337,1485,413
702684942141153280,2990,965
702671118226825216,2022,509
702598099714314240,11355,3142
702539513671897089,2654,873
702332542343577600,2938,1387
702321140488925184,3034,956
702276748847800320,2287,695
702217446468493312,4401,1229
701981390485725185,3167,893
701952816642965504,3547,932
701889187134500865,3253,1257
701805642395348998,3129,1512
701601587219795968,1930,416
701570477911896070,2584,841
701545186879471618,2458,551
701214700881756160,11296,4643
700890391244103680,2047,510
700864154249383937,2404,558
700847567345688576,2282,452
700796979434098688,2262,863
700747788515020802,21060,8462
700518061187723268,2398,723
700505138482569216,2109,523
700462010979500032,3788,1626
700167517596164096,2436,656
700151421916807169,2061,611
700143752053182464,6939,2443
700062718104104960,2453,614
700029284593901568,1920,532
700002074055016451,3037,1206
699801817392291840,2782,851
699788877217865730,2065,470
699779630832685056,2510,1111
699775878809702401,1812,541
699691744225525762,9486,4167
699446877801091073,5523,2401
699434518667751424,2034,468
699423671849451520,1252,290
699413908797464576,1932,572
699370870310113280,1755,394
699323444782047232,2911,784
699088579889332224,2091,565
699079609774645248,2261,576
699072405256409088,2724,1081
699060279947165696,3439,1627
699036661657767936,2408,1094
698989035503689728,3087,879
698953797952008193,2491,832
698907974262222848,2344,556
698710712454139905,2278,620
698703483621523456,1330,337
698635131305795584,1198,315
698549713696649216,2151,561
698355670425473025,1707,397
698342080612007937,2081,873
698262614669991936,4412,1800
698195409219559425,15545,5459
698178924120031232,2597,678
697995514407682048,1416,306
697990423684476929,3022,1174
697943111201378304,2208,618
697881462549430272,2788,1058
697630435728322560,1604,498
697616773278015490,2898,925
697596423848730625,2789,1135
697575480820686848,1893,455
697516214579523584,1880,996
697482927769255936,2245,603
697463031882764288,3176,1275
697270446429966336,4353,1719
697259378236399616,3049,908
697255105972801536,2852,1058
697242256848379904,2334,618
696900204696625153,2927,941
696894894812565505,2176,621
696886256886657024,4455,1631
696877980375769088,2266,642
696754882863349760,1374,329
696744641916489729,1899,838
696713835009417216,2182,587
696518437233913856,3645,1573
696490539101908992,1136,127
696488710901260288,2319,930
696405997980676096,2934,1054
696100768806522880,1782,588
695816827381944320,2767,1056
695794761660297217,2922,709
695767669421768709,1713,666
695629776980148225,4211,1900
695446424020918272,4102,1657
695409464418041856,8011,3257
695314793360662529,3345,1303
695095422348574720,2465,552
695074328191332352,2618,998
695064344191721472,1482,530
695051054296211456,2441,718
694925794720792577,2502,823
694905863685980160,2541,839
694669722378485760,33085,13110
694356675654983680,1389,251
694352839993344000,1884,542
694342028726001664,1465,432
694329668942569472,1828,451
694206574471057408,3825,1860
694183373896572928,2713,844
694001791655137281,3147,926
693993230313091072,1740,359
693942351086120961,1628,330
693647888581312512,2483,522
693644216740769793,1268,115
693642232151285760,2362,377
693629975228977152,2265,723
693622659251335168,1423,338
693590843962331137,4671,1783
693582294167244802,1523,223
693486665285931008,1634,572
693280720173801472,3095,1126
693267061318012928,2205,734
693262851218264065,2052,452
693231807727280129,2661,673
693155686491000832,7275,2904
693109034023534592,1571,551
693095443459342336,1707,406
692919143163629568,2505,700
692905862751522816,2242,791
692901601640583168,1620,539
692894228850999298,2089,718
692828166163931137,2663,799
692752401762250755,6294,3311
692568918515392513,4039,1396
692535307825213440,2910,1237
692530551048294401,1709,370
692423280028966913,1369,198
692417313023332352,8676,3145
692187005137076224,2344,749
692158366030913536,1976,721
692142790915014657,1515,355
692041934689402880,3130,1134
692017291282812928,2678,873
691820333922455552,3663,1499
691793053716221953,7506,3838
691756958957883396,2608,889
691675652215414786,1801,461
691483041324204033,2204,502
691459709405118465,3737,1028
691444869282295808,2439,754
691416866452082688,17892,6931
691321916024623104,2393,602
691096613310316544,2767,797
691090071332753408,1606,307
690989312272396288,5456,2620
690959652130045952,3324,1118
690938899477221376,3781,1755
690932576555528194,3033,911
690735892932222976,3508,1157
690728923253055490,2009,469
690690673629138944,2157,751
690649993829576704,1203,250
690607260360429569,279,14
690597161306841088,1789,548
690400367696297985,1747,406
690374419777196032,2978,763
690360449368465409,2456,796
690348396616552449,1373,464
690248561355657216,1544,370
690021994562220032,2587,924
690015576308211712,2311,663
690005060500217858,3391,1539
689999384604450816,1308,329
689993469801164801,1349,409
689977555533848577,1271,410
689905486972461056,2263,624
689877686181715968,2806,1045
689835978131935233,2022,689
689661964914655233,3003,852
689659372465688576,9545,3486
689623661272240129,2045,581
689599056876867584,10791,5029
689557536375177216,1905,405
689517482558820352,3136,1300
689289219123089408,2074,850
689283819090870273,3024,1005
689280876073582592,1830,642
689275259254616065,1055,225
689255633275777024,2357,978
689154315265683456,2863,899
689143371370250240,1869,457
688916208532455424,2502,773
688908934925697024,1945,708
688898160958271489,1933,711
688894073864884227,2062,622
688828561667567616,1280,326
688804835492233216,890,170
688789766343622656,2060,604
688547210804498433,2406,627
688519176466644993,2155,661
688385280030670848,8570,4085
688211956440801280,2081,760
688179443353796608,1980,532
688116655151435777,2618,700
688064179421470721,1601,324
687841446767013888,5033,2256
687826841265172480,2526,1012
687818504314159109,2282,866
687807801670897665,2202,660
687732144991551489,1625,597
687704180304273409,2245,767
687664829264453632,1807,471
687494652870668288,1761,530
687480748861947905,1477,222
687476254459715584,1833,483
687460506001633280,1911,492
687399393394311168,1753,555
687317306314240000,18681,8359
687312378585812992,4020,1736
687127927494963200,4981,2056
687124485711986689,2020,462
687109925361856513,5370,2238
687102708889812993,2171,873
687096057537363968,2081,552
686947101016735744,7999,2905
686760001961103360,3245,1258
686749460672679938,3206,1321
686730991906516992,3813,1093
686683045143953408,2611,735
686618349602762752,3415,1240
686606069955735556,1754,492
686394059078897668,1600,632
686386521809772549,3016,792
686377065986265092,2052,515
686358356425093120,2000,602
686286779679375361,3729,1527
686050296934563840,2066,664
686035780142297088,1062,104
686034024800862208,2851,1038
686007916130873345,2284,366
686003207160610816,1684,563
685973236358713344,1941,477
685943807276412928,1499,536
685906723014619143,6911,2596
685681090388975616,1887,110
685667379192414208,2186,511
685663452032069632,2976,1335
685641971164143616,2695,700
685547936038666240,30416,14152
685532292383666176,2813,1047
685325112850124800,8686,3590
685321586178670592,2450,579
685315239903100929,3033,944
685307451701334016,1928,397
685268753634967552,2846,1078
685198997565345792,2143,589
685169283572338688,3789,1281
684969860808454144,2218,328
684959798585110529,6296,2816
684940049151070208,2965,947
684926975086034944,3226,417
684914660081053696,3226,1325
684902183876321280,1719,466
684880619965411328,1923,728
684830982659280897,32398,19722
684800227459624960,2517,906
684594889858887680,8190,3171
684588130326986752,3814,1280
684567543613382656,2763,1105
684538444857667585,2439,856
684481074559381504,3571,1071
684460069371654144,1820,503
684241637099323392,7493,2954
684225744407494656,1148,184
684222868335505415,3521,1241
684200372118904832,1987,945
684195085588783105,1765,457
684188786104872960,3226,1054
684177701129875456,1867,594
684147889187209216,2746,1376
684122891630342144,1862,426
684097758874210310,3799,1299
683857920510050305,3528,1021
683852578183077888,1797,316
683849932751646720,2415,856
683834909291606017,2413,1024
683828599284170753,2592,973
683773439333797890,3078,1221
683742671509258241,5986,3008
683515932363329536,6799,2619
683498322573824003,2935,874
683481228088049664,2452,904
683462770029932544,2241,620
683449695444799489,3584,1459
683391852557561860,7056,2180
683357973142474752,2672,825
683142553609318400,2650,938
683111407806746624,3149,818
683098815881154561,2001,589
683078886620553216,1858,520
683030066213818368,2002,671
682962037429899265,33831,14900
682808988178739200,1631,155
682788441537560576,2287,1019
682750546109968385,1407,398
682697186228989953,1217,332
682662431982772225,2819,988
682638830361513985,1913,535
682429480204398592,3184,1046
682406705142087680,6972,1589
682393905736888321,2077,598
682389078323662849,1543,424
682303737705140231,2826,886
682259524040966145,3815,1079
682242692827447297,2971,1040
682088079302213632,16812,8908
682059653698686977,4543,1531
682047327939461121,2954,848
682032003584274432,6069,1797
682003177596559360,2874,1371
681981167097122816,2601,922
681891461017812993,2276,746
681694085539872773,11830,3695
681679526984871937,1628,400
681654059175129088,2427,819
681610798867845120,1735,419
681579835668455424,3255,1179
681523177663676416,13189,5214
681340665377193984,1517,245
681339448655802368,8566,3708
681320187870711809,2413,672
681302363064414209,3602,1625
681297372102656000,2961,857
681281657291280384,2964,997
681261549936340994,1334,236
681242418453299201,1359,470
681231109724700672,2243,441
681193455364796417,3422,1339
680970795137544192,2215,585
680959110691590145,4224,1824
680940246314430465,2926,937
680934982542561280,1920,394
680913438424612864,2213,563
680889648562991104,1615,326
680836378243002368,3191,1185
680805554198020098,1980,607
680801747103793152,2189,742
680798457301471234,2608,938
680609293079592961,2414,628
680583894916304897,3308,1192
680497766108381184,3891,1736
680494726643068929,1574,440
680473011644985345,2346,673
680440374763077632,1329,443
680221482581123072,1363,262
680206703334408192,2592,1050
680191257256136705,1981,441
680176173301628928,3566,1399
680161097740095489,2136,672
680145970311643136,3313,1561
680130881361686529,2117,857
680115823365742593,2498,830
680100725817409536,3305,1253
680085611152338944,11762,8155
680070545539371008,2388,776
679877062409191424,1800,581
679872969355714560,2012,598
679862121895714818,2254,557
679854723806179328,2616,1102
679844490799091713,2187,687
679828447187857408,33190,12607
679777920601223168,2855,998
679736210798047232,1915,718
679729593985699840,1992,749
679722016581222400,1538,426
679530280114372609,4374,1886
679527802031484928,2429,653
679511351870550016,3074,1147
679503373272485890,2918,1338
679475951516934144,1926,585
679462823135686656,29431,17028
679405845277462528,2165,1073
679158373988876288,19447,7249
679148763231985668,2557,927
679132435750195208,2708,1036
679111216690831360,5440,2315
679062614270468097,15491,7215
679047485189439488,2057,587
679001094530465792,2600,1096
678991772295516161,2071,1017
678969228704284672,1498,409
678800283649069056,2357,821
678798276842360832,3167,1030
678774928607469569,2575,821
678767140346941444,3222,1229
678764513869611008,1482,416
678755239630127104,6490,2935
678740035362037760,3403,1490
678708137298427904,5133,2191
678675843183484930,2605,1321
678643457146150913,1881,360
678446151570427904,3655,1372
678424312106393600,5007,2279
678410210315247616,3829,1610
678399652199309312,73534,28591
678396796259975168,1458,375
678389028614488064,1715,383
678380236862578688,2244,823
678341075375947776,1576,473
678334497360859136,1183,224
678278586130948096,10422,5497
678255464182861824,1453,328
678023323247357953,1742,341
678021115718029313,12386,5640
677961670166224897,3142,1525
677918531514703872,1219,364
677895101218201600,4399,1845
677716515794329600,2785,877
677700003327029250,3116,1292
677698403548192770,1117,286
677687604918272002,2262,756
677673981332312066,3035,1351
677662372920729601,1777,843
677644091929329666,1711,727
677573743309385728,1939,600
677565715327688705,1190,411
677557565589463040,2223,1017
677547928504967168,6328,3299
677530072887205888,967,204
677335745548390400,2761,1551
677334615166730240,1228,253
677331501395156992,987,209
677328882937298944,3338,1345
677314812125323265,1499,471
677301033169788928,1114,354
677269281705472000,1798,636
677228873407442944,3211,1468
677187300187611136,2484,813
676975532580409345,2528,951
676957860086095872,2028,720
676949632774234114,1188,348
676948236477857792,1959,776
676946864479084545,1577,327
676942428000112642,1877,668
676936541936185344,11629,4435
676916996760600576,2698,1617
676897532954456065,2051,649
676864501615042560,1901,628
676821958043033607,20748,13799
676819651066732545,1656,602
676811746707918848,1305,379
676776431406465024,4530,1805
676617503762681856,2615,855
676613908052996102,986,177
676606785097199616,1724,387
676603393314578432,1042,341
676593408224403456,4139,1892
676590572941893632,840,110
676588346097852417,2085,701
676582956622721024,1082,252
676575501977128964,2334,989
676533798876651520,1700,490
676496375194980353,1375,471
676470639084101634,10596,4182
676440007570247681,1565,590
676430933382295552,1264,302
676263575653122048,1895,484
676237365392908289,1089,251
676219687039057920,70966,27795
676215927814406144,1573,516
676191832485810177,2058,919
676146341966438401,1754,592
676121918416756736,1967,1028
676101918813499392,2585,1051
676098748976615425,2681,1251
676089483918516224,1181,392
675898130735476737,1448,505
675891555769696257,1923,765
675888385639251968,2118,841
675878199931371520,3781,1243
675870721063669760,1469,500
675853064436391936,2426,1136
675849018447167488,865,123
675845657354215424,2047,780
675822767435051008,1382,475
675820929667219457,956,208
675798442703122432,9323,3047
675781562965868544,1458,420
675740360753160193,1061,296
675710890956750848,1695,722
675707330206547968,1786,600
675706639471788032,583,86
675534494439489536,1663,363
675531475945709568,1068,332
675522403582218240,942,248
675517828909424640,1151,407
675501075957489664,15566,5225
675497103322386432,2824,1136
675489971617296384,1155,528
675483430902214656,1666,855
675432746517426176,1362,503
675372240448454658,1530,458
675362609739206656,942,196
675354435921575936,29496,14905
675349384339542016,3534,2001
675334060156301312,2490,1134
675166823650848770,3179,1387
675153376133427200,5601,2266
675149409102012420,3355,1501
675147105808306176,841,200
675146535592706048,1054,257
675145476954566656,1917,783
675135153782571009,1165,413
675113801096802304,1740,688
675111688094527488,867,214
675109292475830276,2522,999
675047298674663426,929,275
675015141583413248,2425,1048
675006312288268288,876,201
675003128568291329,1393,406
674999807681908736,1996,957
674805413498527744,764,318
674800520222154752,2705,749
674793399141146624,2223,954
674790488185167872,986,219
674788554665512960,719,181
674781762103414784,1806,1050
674774481756377088,990,411
674767892831932416,1631,692
674764817387900928,700,200
674754018082705410,1229,384
674752233200820224,1313,401
674743008475090944,1260,467
674742531037511680,429,45
674739953134403584,968,327
674737130913071104,580,80
674690135443775488,1026,412
674670581682434048,1448,568
674664755118911488,814,205
674646392044941312,1281,430
674644256330530816,929,242
674638615994089473,1519,512
674632714662858753,1345,503
674606911342424069,840,86
674468880899788800,5566,1784
674447403907457024,957,315
674436901579923456,987,344
674422304705744896,1285,466
674416750885273600,611,117
674410619106390016,1070,402
674394782723014656,1336,489
674372068062928900,767,280
674330906434379776,505,66
674318007229923329,1252,450
674307341513269249,10158,6045
674291837063053312,13205,5147
674271431610523648,1393,645
674269164442398721,824,202
674265582246694913,1463,734
674262580978937856,1180,386
674255168825880576,1305,466
674082852460433408,682,144
674075285688614912,889,246
674063288070742018,5735,1911
674053186244734976,2952,1131
674051556661161984,1294,432
674045139690631169,1268,566
674042553264685056,636,111
674038233588723717,980,368
674036086168010753,761,181
674024893172875264,1586,1087
674019345211760640,1016,265
674014384960745472,1389,560
674008982932058114,1083,300
673956914389192708,1751,838
673919437611909120,1056,327
673906403526995968,2849,1438
673887867907739649,842,221
673716320723169284,2788,670
673715861853720576,3172,1815
673711475735838725,941,265
673709992831262724,753,236
673708611235921920,954,256
673707060090052608,990,346
673705679337693185,1125,359
673700254269775872,1281,501
673697980713705472,3509,1697
673689733134946305,1544,569
673688752737402881,1126,440
673686845050527744,1277,377
673680198160809984,1230,418
673662677122719744,1130,328
673656262056419329,650,199
673636718965334016,995,308
673612854080196609,1426,632
673583129559498752,1067,314
673580926094458881,738,239
673576835670777856,1235,488
673363615379013632,932,267
673359818736984064,1288,594
673355879178194945,1345,494
673352124999274496,1496,475
673350198937153538,686,185
673345638550134785,2234,1104
673343217010679808,859,235
673342308415348736,1138,492
673320132811366400,11981,6894
673317986296586240,782,216
673295268553605120,6735,2752
673270968295534593,960,313
673240798075449344,1278,617
673213039743795200,1977,724
673148804208660480,1493,550
672997845381865473,1754,631
672995267319328768,844,253
672988786805112832,878,254
672984142909456390,1120,471
672980819271634944,1628,891
672975131468300288,1498,783
672970152493887488,840,305
672968025906282496,1186,471
672964561327235073,1261,557
672902681409806336,1233,425
672898206762672129,796,363
672884426393653248,1369,731
672877615439593473,908,302
672834301050937345,1158,504
672828477930868736,1109,419
672640509974827008,875,272
672622327801233409,1151,423
672614745925664768,1091,512
672609152938721280,971,338
672604026190569472,973,337
672594978741354496,1178,531
672591762242805761,846,286
672591271085670400,642,157
672538107540070400,902,318
672523490734551040,551,146
672488522314567680,990,373
672482722825261057,992,519
672481316919734272,639,110
672475084225949696,1299,608
672466075045466113,1191,448
672272411274932228,5725,2933
672267570918129665,1318,538
672264251789176834,1012,287
672256522047614977,2513,1329
672254177670729728,1277,652
672248013293752320,1531,524
672245253877968896,607,132
672239279297454080,806,276
672231046314901505,1624,876
672222792075620352,703,176
672205392827572224,1992,1010
672169685991993344,908,320
672160042234327040,767,304
672139350159835138,1546,597
672125275208069120,2119,993
672095186491711488,878,328
672082170312290304,839,319
672068090318987265,1141,441
671896809300709376,7623,3677
671891728106971137,1176,483
671882082306625538,3114,1214
671879137494245376,1247,575
671874878652489728,1108,479
671866342182637568,998,420
671855973984772097,794,374
671789708968640512,6329,3004
671768281401958400,1050,435
671763349865160704,1496,776
671744970634719232,1211,667
671743150407421952,675,202
671735591348891648,1286,657
671729906628341761,7490,3806
671561002136281088,11396,6324
671550332464455680,810,183
671547767500775424,1205,499
671544874165002241,1728,889
671542985629241344,967,487
671538301157904385,837,336
671536543010570240,1037,344
671533943490011136,898,497
671528761649688577,736,217
671520732782923777,1222,454
671518598289059840,832,253
671511350426865664,1426,606
671504605491109889,6247,3129
671497587707535361,828,390
671488513339211776,884,415
671486386088865792,512,173
671485057807351808,678,196
671390180817915904,1280,653
671362598324076544,979,258
671357843010908160,351,133
671355857343524864,421,105
671347597085433856,835,371
671186162933985280,642,176
671182547775299584,979,284
671166507850801152,783,302
671163268581498880,1459,968
671159727754231808,313,69
671154572044468225,625,186
671151324042559489,587,128
671147085991960577,586,192
671141549288370177,1023,572
671138694582165504,823,344
671134062904504320,654,163
671122204919246848,3088,2189
671115716440031232,1217,673
671109016219725825,1003,378
670995969505435648,970,244
670842764863651840,22087,7579
670840546554966016,524,166
670838202509447168,983,599
670833812859932673,382,109
670832455012716544,647,184
670826280409919488,4875,3515
670823764196741120,678,162
670822709593571328,544,83
670815497391357952,2789,1322
670811965569282048,984,231
670807719151067136,1050,428
670804601705242624,1741,821
670803562457407488,303,78
670797304698376195,661,203
670792680469889025,733,238
670789397210615808,584,210
670786190031921152,529,171
670783437142401025,725,331
670782429121134593,1350,661
670778058496974848,298,62
670764103623966721,957,371
670755717859713024,393,89
670733412878163972,851,446
670727704916926465,737,314
670717338665226240,1053,418
670704688707301377,687,319
670691627984359425,520,209
670679630144274432,666,243
670676092097810432,215,35
670668383499735048,9470,4324
670474236058800128,1341,633
670468609693655041,317,77
670465786746662913,855,467
670452855871037440,489,174
670449342516494336,1076,569
670444955656130560,6062,1746
670442337873600512,581,175
670435821946826752,940,437
670434127938719744,1255,562
670433248821026816,296,100
670428280563085312,1233,524
670427002554466305,464,142
670421925039075328,1148,552
670420569653809152,540,265
670417414769758208,501,281
670411370698022913,1796,772
670408998013820928,486,188
670403879788544000,378,130
670385711116361728,493,173
670374371102445568,669,238
670361874861563904,288,55
670338931251150849,374,96
670319130621435904,3470,1067
670303360680108032,382,107
670290420111441920,623,250
670093938074779648,909,277
670086499208155136,622,218
670079681849372674,1957,1057
670073503555706880,1386,681
670069087419133954,554,205
670061506722140161,668,290
670055038660800512,592,279
670046952931721218,576,152
670040295598354432,659,97
670037189829525505,527,240
670003130994700288,296,77
669993076832759809,288,70
669972011175813120,395,134
669970042633789440,272,43
669942763794931712,443,133
669926384437997569,339,81
669923323644657664,202,50
669753178989142016,709,341
669749430875258880,229,55
669684865554620416,448,75
669683899023405056,339,94
669682095984410625,312,116
669680153564442624,587,244
669661792646373376,714,367
669625907762618368,3127,1570
669603084620980224,846,316
669597912108789760,447,133
669583744538451968,1323,804
669573570759163904,388,120
669571471778410496,1408,882
669567591774625800,202,45
669564461267722241,337,104
669393256313184256,313,62
669375718304980992,1179,632
669371483794317312,438,148
669367896104181761,406,130
669363888236994561,558,202
669359674819481600,332,103
669354382627049472,2392,1095
669353438988365824,566,228
669351434509529089,381,157
669328503091937280,907,367
669327207240699904,498,102
669324657376567296,440,182
669216679721873412,1058,348
669214165781868544,385,135
669203728096960512,890,408
669037058363662336,573,265
669015743032369152,651,324
669006782128353280,509,209
669000397445533696,18700,5526
668994913074286592,391,191
668992363537309700,658,293
668989615043424256,596,288
668988183816871936,800,389
668986018524233728,479,140
668981893510119424,483,259
668979806671884288,705,294
668975677807423489,1157,496
668967877119254528,127,18
668960084974809088,620,210
668955713004314625,241,63
668932921458302977,227,50
668902994700836864,276,88
668892474547511297,354,126
668872652652679168,477,268
668852170888998912,409,139
668826086256599040,384,112
668815180734689280,493,227
668779399630725120,627,325
668655139528511488,474,189
668645506898350081,773,457
668643542311546881,788,447
668641109086707712,944,466
668636665813057536,922,435
668633411083464705,2468,1382
668631377374486528,618,280
668627278264475648,281,97
668625577880875008,330,111
668623201287675904,1248,654
668620235289837568,181,35
668614819948453888,545,272
668587383441514497,1478,922
668567822092664832,206,46
668544745690562560,453,197
668542336805281792,403,182
668537837512433665,227,61
668528771708952576,404,189
668507509523615744,279,87
668496999348633600,359,114
668484198282485761,372,207
668480044826800133,397,127
668466899341221888,768,442
668297328638447616,557,255
668291999406125056,213,28
668286279830867968,436,118
668274247790391296,721,198
668268907921326080,485,206
668256321989451776,1153,518
668248472370458624,842,408
668237644992782336,5450,2426
668226093875376128,247,85
668221241640230912,452,169
668204964695683073,489,173
668190681446379520,577,171
668171859951755264,425,162
668154635664932864,440,273
668142349051129856,510,239
668113020489474048,585,208
667937095915278337,1116,693
667924896115245057,264,95
667915453470232577,184,46
667911425562669056,431,246
667902449697558528,760,334
667886921285246976,1646,908
667885044254572545,729,400
667878741721415682,349,101
667873844930215936,553,340
667866724293877760,2717,901
667861340749471744,221,69
667832474953625600,255,55
667806454573760512,931,417
667801013445750784,283,82
667793409583771648,609,286
667782464991965184,363,211
667773195014021121,204,44
667766675769573376,373,185
667728196545200128,325,127
667724302356258817,424,269
667550904950915073,0,29
667550882905632768,0,26
667549055577362432,5110,1957
667546741521195010,303,107
667544320556335104,762,459
667538891197542400,176,58
667534815156183040,718,446
667530908589760512,412,206
667524857454854144,1507,968
667517642048163840,332,166
667509364010450944,6067,1867
667502640335572993,485,194
667495797102141441,458,231
667491009379606528,459,190
667470559035432960,225,85
667455448082227200,171,53
667453023279554560,279,74
667443425659232256,682,489
667437278097252352,396,198
667435689202614272,266,76
667405339315146752,411,197
667393430834667520,168,50
667369227918143488,328,145
667211855547486208,425,210
667200525029539841,545,228
667192066997374976,333,86
667188689915760640,642,331
667182792070062081,12546,5276
